id,owner_id,lga,property_type,estimated_value
16359,16359,Apapa,Residential,22499906.15
16360,16360,Lekki,Commercial,6805566.44
16361,16361,Yaba,Residential,27611168.85
16362,16362,Shomolu,Commercial,13924446.46
16363,16363,Amuwo-Odofin,Commercial,4154213.33
16364,16364,Epe,Commercial,14228476.76
16365,16365,Ikorodu,Residential,19759726.8
16366,16366,Ikeja,Commercial,3934304.37
16367,16367,Ikorodu,Commercial,776657.66
16368,16368,Somolu,Commercial,4668157.22
16369,16369,Badagry,Commercial,21219344.44
16370,16370,Apapa,Commercial,4318404.63
16371,16371,Lekki,Residential,49082775.66
16372,16372,Ikorodu,Commercial,8720486.7
16373,16373,Ikorodu,Commercial,3970797.96
16374,16374,Oshodi-Isolo,Commercial,5893768.88
16375,16375,Shomolu,Commercial,24683507.47
16376,16376,Surulere,Commercial,15416169.84
16377,16377,Badagry,Commercial,15706387.38
16378,16378,Badagry,Residential,25061132.77
16379,16379,Yaba,Residential,21740851.47
16380,16380,Agege,Commercial,6939625.73
16381,16381,Surulere,Residential,6470969.9
16382,16382,Ifako-Ijaiye,Commercial,9271710.69
16383,16383,Alimosho,Commercial,1341880.9
16384,16384,Mushin,Commercial,4239796.73
16385,16385,Apapa,Commercial,8406620.9
16386,16386,Shomolu,Residential,5771757.6
16387,16387,Ifako-Ijaiye,Residential,4479581.47
16388,16388,Kosofe,Commercial,13560933.97
16389,16389,Eti-Osa,Residential,11348082.33
16390,16390,Surulere,Commercial,12668071.66
16391,16391,Agege,Commercial,4986419.57
16392,16392,Yaba,Residential,5700869.1
16393,16393,Alimosho,Commercial,10493544.0
16394,16394,Epe,Commercial,9878899.99
16395,16395,Badagry,Residential,11365906.89
16396,16396,Oshodi-Isolo,Residential,18599961.96
16397,16397,Amuwo-Odofin,Residential,5921850.06
16398,16398,Ikorodu,Commercial,1404434.62
16399,16399,Amuwo-Odofin,Residential,3136576.95
16400,16400,Ikorodu,Commercial,4003778.51
16401,16401,Somolu,Commercial,6816462.87
16402,16402,Kosofe,Commercial,15994002.35
16403,16403,Yaba,Residential,5909193.9
16404,16404,Victoria Island,Residential,4998654.21
16405,16405,Ikorodu,Residential,1635723.01
16406,16406,Agege,Residential,8631585.75
16407,16407,Apapa,Residential,1073234.34
16408,16408,Apapa,Residential,16707550.52
16409,16409,Agege,Residential,4161117.61
16410,16410,Oshodi-Isolo,Residential,6717700.08
16411,16411,Victoria Island,Commercial,33418908.92
16412,16412,Kosofe,Residential,1153223.52
16413,16413,Agege,Residential,3106219.45
16414,16414,Shomolu,Commercial,9822315.36
16415,16415,Yaba,Residential,15498090.23
16416,16416,Eti-Osa,Residential,28644804.66
16417,16417,Mushin,Residential,8115641.47
16418,16418,Somolu,Residential,2291340.26
16419,16419,Alimosho,Residential,8570705.95
16420,16420,Ikeja,Residential,16179196.04
16421,16421,Ajah,Commercial,16197032.39
16422,16422,Agege,Residential,8590711.71
16423,16423,Badagry,Residential,5726820.44
16424,16424,Mushin,Residential,6501782.31
16425,16425,Somolu,Commercial,16749339.21
16426,16426,Mushin,Residential,1824795.16
16427,16427,Oshodi-Isolo,Residential,3886417.8
16428,16428,Yaba,Commercial,1252938.54
16429,16429,Victoria Island,Residential,24815684.6
16430,16430,Agege,Commercial,16950055.49
16431,16431,Ikeja,Residential,24220814.28
16432,16432,Mushin,Residential,11784022.84
16433,16433,Ajah,Residential,3473895.39
16434,16434,Alimosho,Residential,10735842.55
16435,16435,Eti-Osa,Residential,32020437.03
16436,16436,Surulere,Residential,18182387.08
16437,16437,Ifako-Ijaiye,Residential,3552758.32
16438,16438,Somolu,Residential,16211004.06
16439,16439,Yaba,Commercial,26878924.6
16440,16440,Kosofe,Residential,2797620.1
16441,16441,Badagry,Residential,7649556.07
16442,16442,Ikeja,Commercial,21471536.79
16443,16443,Victoria Island,Commercial,12964936.12
16444,16444,Surulere,Commercial,24583384.6
16445,16445,Eti-Osa,Commercial,19730584.99
16446,16446,Surulere,Residential,9078452.93
16447,16447,Alimosho,Residential,4743164.15
16448,16448,Amuwo-Odofin,Residential,21484228.08
16449,16449,Ajah,Commercial,21678691.11
16450,16450,Victoria Island,Commercial,27831865.44
16451,16451,Ajah,Residential,21211369.54
16452,16452,Ajah,Commercial,23088436.08
16453,16453,Ikorodu,Residential,3384773.22
16454,16454,Alimosho,Residential,1118791.61
16455,16455,Eti-Osa,Commercial,31360931.31
16456,16456,Ikeja,Residential,16465814.66
16457,16457,Mushin,Commercial,18144483.72
16458,16458,Amuwo-Odofin,Residential,2181504.0
16459,16459,Agege,Residential,2159309.96
16460,16460,Yaba,Commercial,31792902.3
16461,16461,Shomolu,Residential,4030733.08
16462,16462,Oshodi-Isolo,Commercial,11849302.51
16463,16463,Eti-Osa,Commercial,25165192.87
16464,16464,Oshodi-Isolo,Commercial,22263390.47
16465,16465,Apapa,Residential,6649859.22
16466,16466,Victoria Island,Residential,24923240.8
16467,16467,Ifako-Ijaiye,Commercial,5526198.98
16468,16468,Kosofe,Commercial,2293320.29
16469,16469,Victoria Island,Commercial,4711114.81
16470,16470,Yaba,Residential,16678021.79
16471,16471,Yaba,Commercial,6254882.84
16472,16472,Shomolu,Residential,26565704.75
16473,16473,Ikorodu,Commercial,885892.44
16474,16474,Ajah,Commercial,10825928.38
16475,16475,Kosofe,Residential,8905166.37
16476,16476,Somolu,Residential,13648379.57
16477,16477,Apapa,Residential,14288567.42
16478,16478,Lekki,Commercial,34898447.78
16479,16479,Mushin,Residential,20651521.87
16480,16480,Ikeja,Residential,22759019.4
16481,16481,Epe,Residential,4761694.29
16482,16482,Alimosho,Commercial,4613814.59
16483,16483,Eti-Osa,Residential,9628619.0
16484,16484,Mushin,Residential,16395809.47
16485,16485,Mushin,Residential,4283164.34
16486,16486,Victoria Island,Commercial,43155947.6
16487,16487,Oshodi-Isolo,Commercial,9668734.91
16488,16488,Apapa,Residential,4637327.71
16489,16489,Surulere,Residential,19813975.68
16490,16490,Amuwo-Odofin,Commercial,6940059.96
16491,16491,Ifako-Ijaiye,Commercial,3056155.25
16492,16492,Apapa,Residential,15646790.38
16493,16493,Ikorodu,Residential,11458920.1
16494,16494,Ajah,Residential,2963592.43
16495,16495,Ifako-Ijaiye,Residential,9222986.83
16496,16496,Ikorodu,Commercial,7399672.8
16497,16497,Alimosho,Residential,11266123.39
16498,16498,Kosofe,Residential,9903748.53
16499,16499,Ikorodu,Residential,13442347.53
16500,16500,Ifako-Ijaiye,Commercial,20130007.85
16501,16501,Apapa,Commercial,13341130.92
16502,16502,Oshodi-Isolo,Residential,12948725.69
16503,16503,Victoria Island,Commercial,31260565.28
16504,16504,Mushin,Residential,10608117.58
16505,16505,Agege,Residential,9111937.23
16506,16506,Mushin,Residential,15572961.69
16507,16507,Ikorodu,Commercial,12486496.42
16508,16508,Ajah,Commercial,20135392.76
16509,16509,Kosofe,Commercial,15059067.32
16510,16510,Alimosho,Residential,6342190.94
16511,16511,Kosofe,Residential,7748181.42
16512,16512,Epe,Residential,12354710.09
16513,16513,Eti-Osa,Residential,34421620.83
16514,16514,Ikorodu,Commercial,10516537.62
16515,16515,Somolu,Residential,7457964.34
16516,16516,Agege,Commercial,12786537.81
16517,16517,Ajah,Residential,20718135.83
16518,16518,Lekki,Commercial,61471501.67
16519,16519,Amuwo-Odofin,Commercial,5328192.57
16520,16520,Yaba,Commercial,25657589.77
16521,16521,Ifako-Ijaiye,Commercial,9510141.9
16522,16522,Victoria Island,Commercial,4858973.5
16523,16523,Alimosho,Commercial,6111185.03
16524,16524,Apapa,Commercial,27561808.01
16525,16525,Badagry,Residential,6959407.98
16526,16526,Alimosho,Residential,17562659.01
16527,16527,Lekki,Commercial,60322850.5
16528,16528,Ifako-Ijaiye,Residential,25498999.0
16529,16529,Lekki,Commercial,18957820.93
16530,16530,Somolu,Commercial,5155005.2
16531,16531,Eti-Osa,Commercial,5107246.72
16532,16532,Victoria Island,Residential,31696999.98
16533,16533,Shomolu,Commercial,20151024.66
16534,16534,Yaba,Commercial,2630923.0
16535,16535,Shomolu,Residential,10287863.79
16536,16536,Alimosho,Commercial,1855894.84
16537,16537,Ajah,Residential,22982585.85
16538,16538,Ajah,Commercial,17567168.57
16539,16539,Somolu,Residential,16906624.67
16540,16540,Shomolu,Commercial,2430949.32
16541,16541,Oshodi-Isolo,Residential,10506109.26
16542,16542,Eti-Osa,Commercial,33581863.77
16543,16543,Ikeja,Residential,2748933.85
16544,16544,Ajah,Residential,3734844.26
16545,16545,Somolu,Residential,3779136.1
16546,16546,Agege,Residential,7322745.78
16547,16547,Ifako-Ijaiye,Residential,13764605.1
16548,16548,Badagry,Residential,17876357.82
16549,16549,Ikorodu,Commercial,4911350.45
16550,16550,Kosofe,Residential,4564863.82
16551,16551,Somolu,Residential,26703689.92
16552,16552,Yaba,Commercial,17936413.22
16553,16553,Ikorodu,Residential,5058181.92
16554,16554,Ajah,Residential,11098830.88
16555,16555,Ikeja,Commercial,4425633.86
16556,16556,Ajah,Commercial,5175959.15
16557,16557,Shomolu,Residential,9996897.09
16558,16558,Mushin,Residential,608551.34
16559,16559,Yaba,Commercial,5778148.74
16560,16560,Ifako-Ijaiye,Residential,17702001.99
16561,16561,Mushin,Residential,21928138.64
16562,16562,Surulere,Residential,3117159.93
16563,16563,Somolu,Commercial,15492928.36
16564,16564,Shomolu,Commercial,18037055.78
16565,16565,Kosofe,Commercial,10376214.68
16566,16566,Eti-Osa,Residential,20717738.02
16567,16567,Somolu,Residential,5758851.68
16568,16568,Agege,Commercial,2774794.07
16569,16569,Ajah,Residential,21280211.0
16570,16570,Victoria Island,Commercial,33396229.03
16571,16571,Badagry,Commercial,20987669.42
16572,16572,Alimosho,Commercial,2838517.66
16573,16573,Yaba,Residential,4536280.86
16574,16574,Epe,Residential,11897877.85
16575,16575,Badagry,Commercial,4286759.24
16576,16576,Surulere,Commercial,2950151.01
16577,16577,Ajah,Commercial,1752721.62
16578,16578,Oshodi-Isolo,Commercial,11757090.8
16579,16579,Ifako-Ijaiye,Residential,14482213.93
16580,16580,Shomolu,Commercial,11205193.54
16581,16581,Alimosho,Residential,6962900.59
16582,16582,Ajah,Residential,679956.62
16583,16583,Ifako-Ijaiye,Residential,3997422.7
16584,16584,Yaba,Commercial,8947267.83
16585,16585,Amuwo-Odofin,Commercial,18675263.28
16586,16586,Oshodi-Isolo,Residential,16889500.15
16587,16587,Yaba,Commercial,4083817.84
16588,16588,Badagry,Commercial,8341148.81
16589,16589,Victoria Island,Residential,33929815.68
16590,16590,Amuwo-Odofin,Residential,5650756.82
16591,16591,Shomolu,Residential,8474714.04
16592,16592,Ifako-Ijaiye,Residential,18844317.1
16593,16593,Mushin,Residential,23060268.23
16594,16594,Mushin,Residential,20091139.38
16595,16595,Ajah,Commercial,5390721.07
16596,16596,Victoria Island,Residential,58009622.61
16597,16597,Somolu,Residential,9071734.76
16598,16598,Oshodi-Isolo,Commercial,5407968.18
16599,16599,Yaba,Residential,10282907.6
16600,16600,Somolu,Commercial,10908446.6
16601,16601,Ifako-Ijaiye,Residential,3106769.86
16602,16602,Yaba,Commercial,7374438.02
16603,16603,Kosofe,Commercial,14406248.51
16604,16604,Agege,Residential,12696289.52
16605,16605,Alimosho,Commercial,6592490.1
16606,16606,Ikeja,Commercial,4522116.16
16607,16607,Yaba,Commercial,11332753.21
16608,16608,Ikorodu,Residential,8738396.83
16609,16609,Epe,Residential,9456631.56
16610,16610,Epe,Commercial,15052276.67
16611,16611,Yaba,Commercial,13005462.23
16612,16612,Yaba,Residential,7923061.98
16613,16613,Ifako-Ijaiye,Residential,24519550.34
16614,16614,Somolu,Commercial,2389256.43
16615,16615,Oshodi-Isolo,Residential,15945317.24
16616,16616,Eti-Osa,Commercial,51686302.92
16617,16617,Badagry,Residential,11974159.3
16618,16618,Mushin,Commercial,17806320.44
16619,16619,Ikeja,Residential,10910607.28
16620,16620,Ajah,Commercial,10821976.47
16621,16621,Amuwo-Odofin,Commercial,27414436.06
16622,16622,Kosofe,Commercial,2542000.55
16623,16623,Somolu,Residential,13331165.0
16624,16624,Lekki,Residential,38342235.09
16625,16625,Alimosho,Residential,11456952.65
16626,16626,Kosofe,Commercial,11981602.63
16627,16627,Epe,Residential,9034867.22
16628,16628,Ikeja,Commercial,1826530.39
16629,16629,Victoria Island,Residential,5446398.35
16630,16630,Ajah,Commercial,3816551.96
16631,16631,Somolu,Commercial,16327645.3
16632,16632,Somolu,Residential,1855847.91
16633,16633,Amuwo-Odofin,Residential,16287344.46
16634,16634,Ajah,Residential,18545552.76
16635,16635,Lekki,Residential,18656812.06
16636,16636,Victoria Island,Commercial,23534910.01
16637,16637,Ikorodu,Commercial,13494226.04
16638,16638,Lekki,Commercial,50128995.93
16639,16639,Ikorodu,Commercial,2308513.45
16640,16640,Epe,Residential,9849699.65
16641,16641,Shomolu,Residential,1654142.61
16642,16642,Kosofe,Commercial,2008508.19
16643,16643,Amuwo-Odofin,Commercial,6460503.22
16644,16644,Victoria Island,Residential,11856909.71
16645,16645,Mushin,Residential,1273687.42
16646,16646,Lekki,Commercial,5953000.32
16647,16647,Surulere,Residential,21543769.05
16648,16648,Ikeja,Residential,15723984.22
16649,16649,Amuwo-Odofin,Residential,9200550.99
16650,16650,Ajah,Commercial,8847761.34
16651,16651,Apapa,Residential,14775804.55
16652,16652,Oshodi-Isolo,Residential,6422221.78
16653,16653,Yaba,Residential,24269714.59
16654,16654,Ikorodu,Residential,17493140.81
16655,16655,Eti-Osa,Residential,29761943.07
16656,16656,Epe,Commercial,12141999.92
16657,16657,Oshodi-Isolo,Residential,7401024.61
16658,16658,Ikeja,Residential,47468953.1
16659,16659,Ajah,Commercial,19000839.1
16660,16660,Oshodi-Isolo,Commercial,8177468.49
16661,16661,Shomolu,Commercial,4660008.49
16662,16662,Ifako-Ijaiye,Residential,26379919.58
16663,16663,Lekki,Commercial,27426305.32
16664,16664,Badagry,Residential,17682013.62
16665,16665,Shomolu,Commercial,1267872.74
16666,16666,Ifako-Ijaiye,Commercial,10153287.56
16667,16667,Ikeja,Commercial,28679088.36
16668,16668,Badagry,Residential,4356694.73
16669,16669,Epe,Commercial,11729506.1
16670,16670,Yaba,Residential,15395202.08
16671,16671,Mushin,Commercial,20665384.36
16672,16672,Shomolu,Commercial,15494124.99
16673,16673,Somolu,Residential,3065347.04
16674,16674,Amuwo-Odofin,Commercial,23638503.97
16675,16675,Amuwo-Odofin,Commercial,1482816.39
16676,16676,Yaba,Residential,23432045.82
16677,16677,Kosofe,Commercial,8700334.05
16678,16678,Badagry,Commercial,13287384.49
16679,16679,Alimosho,Commercial,6392569.8
16680,16680,Oshodi-Isolo,Commercial,19797287.04
16681,16681,Kosofe,Commercial,2795952.97
16682,16682,Surulere,Commercial,19963068.91
16683,16683,Oshodi-Isolo,Commercial,19796661.68
16684,16684,Badagry,Residential,23204393.52
16685,16685,Epe,Residential,13992515.48
16686,16686,Ifako-Ijaiye,Commercial,11449596.75
16687,16687,Amuwo-Odofin,Residential,7005046.14
16688,16688,Ajah,Residential,20709636.64
16689,16689,Oshodi-Isolo,Residential,20223751.57
16690,16690,Alimosho,Commercial,6064031.27
16691,16691,Lekki,Commercial,16548526.38
16692,16692,Yaba,Commercial,12858353.92
16693,16693,Mushin,Commercial,4574604.82
16694,16694,Yaba,Commercial,32859426.71
16695,16695,Ifako-Ijaiye,Commercial,1405398.66
16696,16696,Ajah,Residential,17580175.85
16697,16697,Somolu,Commercial,5188585.43
16698,16698,Apapa,Residential,4212349.58
16699,16699,Oshodi-Isolo,Commercial,3049035.89
16700,16700,Ikorodu,Commercial,2985319.76
16701,16701,Apapa,Residential,12313381.11
16702,16702,Alimosho,Residential,2696784.02
16703,16703,Apapa,Residential,10357587.71
16704,16704,Epe,Residential,7534038.71
16705,16705,Oshodi-Isolo,Commercial,9865915.5
16706,16706,Somolu,Commercial,17325890.42
16707,16707,Ajah,Residential,2822568.44
16708,16708,Badagry,Commercial,17959780.13
16709,16709,Agege,Residential,3902098.38
16710,16710,Alimosho,Residential,12507043.86
16711,16711,Lekki,Residential,56613146.69
16712,16712,Victoria Island,Commercial,12649214.3
16713,16713,Mushin,Commercial,9002120.93
16714,16714,Agege,Residential,7826055.37
16715,16715,Ifako-Ijaiye,Commercial,7610907.15
16716,16716,Surulere,Commercial,21647975.11
16717,16717,Oshodi-Isolo,Commercial,2456540.87
16718,16718,Lekki,Residential,12254552.52
16719,16719,Agege,Commercial,3737425.63
16720,16720,Apapa,Commercial,14094941.85
16721,16721,Epe,Commercial,7312893.37
16722,16722,Amuwo-Odofin,Commercial,2494059.64
16723,16723,Ikeja,Commercial,42562431.53
16724,16724,Epe,Commercial,15021260.04
16725,16725,Amuwo-Odofin,Residential,5699059.8
16726,16726,Shomolu,Residential,11244918.87
16727,16727,Ajah,Residential,1690631.63
16728,16728,Yaba,Commercial,8654268.82
16729,16729,Apapa,Residential,5837486.93
16730,16730,Badagry,Residential,6928717.61
16731,16731,Yaba,Commercial,5467665.57
16732,16732,Epe,Commercial,5109127.27
16733,16733,Badagry,Residential,27750529.25
16734,16734,Shomolu,Commercial,21016066.77
16735,16735,Lekki,Residential,16883766.21
16736,16736,Alimosho,Commercial,13984143.45
16737,16737,Ikorodu,Commercial,10546870.97
16738,16738,Kosofe,Residential,13920651.09
16739,16739,Ikeja,Residential,3157415.93
16740,16740,Alimosho,Commercial,7255032.21
16741,16741,Eti-Osa,Residential,35614252.55
16742,16742,Ajah,Commercial,19899515.03
16743,16743,Oshodi-Isolo,Commercial,6112998.58
16744,16744,Oshodi-Isolo,Residential,22791176.61
16745,16745,Yaba,Commercial,12586173.74
16746,16746,Eti-Osa,Commercial,20729067.35
16747,16747,Epe,Residential,10818813.63
16748,16748,Ikorodu,Commercial,1305968.42
16749,16749,Surulere,Commercial,17401596.49
16750,16750,Oshodi-Isolo,Residential,10387857.32
16751,16751,Shomolu,Residential,2610218.99
16752,16752,Amuwo-Odofin,Commercial,13328602.44
16753,16753,Epe,Residential,4872361.97
16754,16754,Eti-Osa,Commercial,30375485.04
16755,16755,Amuwo-Odofin,Commercial,6254316.84
16756,16756,Badagry,Commercial,14865308.41
16757,16757,Oshodi-Isolo,Commercial,9023957.0
16758,16758,Mushin,Residential,9087949.59
16759,16759,Surulere,Residential,13187801.69
16760,16760,Ikeja,Commercial,15375104.79
16761,16761,Ikeja,Commercial,18293084.09
16762,16762,Eti-Osa,Residential,11117680.41
16763,16763,Kosofe,Residential,23638439.21
16764,16764,Victoria Island,Residential,23891119.47
16765,16765,Surulere,Residential,17763412.96
16766,16766,Agege,Commercial,5438468.87
16767,16767,Lekki,Residential,19695522.18
16768,16768,Ikorodu,Commercial,5848687.49
16769,16769,Victoria Island,Commercial,30917508.17
16770,16770,Somolu,Commercial,11299566.58
16771,16771,Surulere,Commercial,9407261.26
16772,16772,Eti-Osa,Residential,4873296.21
16773,16773,Epe,Commercial,16552896.58
16774,16774,Amuwo-Odofin,Commercial,15941548.59
16775,16775,Ikorodu,Residential,4115952.41
16776,16776,Somolu,Commercial,6222377.98
16777,16777,Amuwo-Odofin,Commercial,17700750.03
16778,16778,Ifako-Ijaiye,Commercial,7724939.55
16779,16779,Ikeja,Commercial,19110424.81
16780,16780,Apapa,Residential,20673161.18
16781,16781,Ifako-Ijaiye,Commercial,15923398.87
16782,16782,Epe,Residential,14082044.08
16783,16783,Apapa,Commercial,9361865.65
16784,16784,Ikeja,Commercial,39542834.63
16785,16785,Eti-Osa,Residential,9240849.46
16786,16786,Badagry,Residential,2247337.28
16787,16787,Ikorodu,Residential,10918045.78
16788,16788,Ikorodu,Commercial,1411936.99
